page,url,creation_date,author,title,keywords,verdict
126,https://www.reuters.com/article/factcheck-ukraine-kyiv/fact-check-photo-shows-kyivs-independence-square-during-2014-anti-government-protests-not-the-2022-conflict-in-ukraine-idUSL2N2V61XA,2022-03-03 17:04:06,Reuters Fact Check,"Fact Check-Photo shows Kyiv’s Independence Square during 2014 anti-government protests, not the 2022 conflict in Ukraine ","FACTCHECK,UKRAINE/KYIV,Central / Eastern Europe,Emerging Market Countries,Europe,Ukraine",Miscaptioned
126,https://www.reuters.com/article/factcheck-associated-press-ghostofkyiv/fact-check-associated-press-did-not-publish-story-on-the-ghost-of-kyiv-contrary-to-online-posts-idUSL2N2V61O7,2022-03-03 16:10:02,Reuters Fact Check,"Fact Check-Associated Press did not publish story on the ‘Ghost of Kyiv,’ contrary to online posts ","FACTCHECK,ASSOCIATED PRESS/GHOSTOFKYIV",FALSE
126,https://www.reuters.com/article/factcheck-tvfootage-notcrisisactors/fact-check-footage-shows-tv-production-not-crisis-actors-in-ukraine-conflict-idUSL2N2V61K1,2022-03-03 15:47:07,Reuters Fact Check,"Fact Check-Footage shows TV production, not ‘crisis actors’ in Ukraine conflict ","FACTCHECK,TVFOOTAGE/NOTCRISISACTORS",Miscaptioned
126,https://www.reuters.com/article/factcheck-syphilis-vaccines/fact-check-covid-19-vaccines-do-not-give-you-syphilis-idUSL2N2V60NV,2022-03-03 12:54:39,Reuters Fact Check,Fact Check-COVID-19 vaccines do not give you syphilis,"FACTCHECK,SYPHILIS/VACCINES",Missing Context
126,https://www.reuters.com/article/factcheck-soldiersdancing-old/fact-check-video-of-soldiers-dancing-predates-russian-invasion-ukraines-conflict-is-not-a-cover-up-for-fighting-the-deep-state-idUSL1N2V52M7,2022-03-02 17:38:30,Reuters Fact Check,Fact Check-Video of soldiers dancing predates Russian invasion; Ukraine’s conflict is not a ‘cover-up’ for fighting the ‘deep state’,"FACTCHECK,SOLDIERSDANCING/OLD",FALSE
127,https://www.reuters.com/article/factcheck-tiktok-tank/fact-check-tiktok-video-showing-how-to-work-russian-military-tanks-predates-invasion-idUSL1N2V520P,2022-03-02 16:15:21,Reuters Fact Check,Fact Check-TikTok video showing how to work Russian military tanks predates invasion,"FACTCHECK,TIKTOK/TANK",Missing context
127,https://www.reuters.com/article/factcheck-ukraine-firstlady/fact-check-photo-shows-former-miss-ukraine-not-the-first-lady-idUSL1N2V50ZE,2022-03-02 11:20:37,Reuters Fact Check,"Fact Check-Photo shows former Miss Ukraine, not the first lady","FACTCHECK,UKRAINE/FIRSTLADY,Central / Eastern Europe,Emerging Market Countries,Europe,Ukraine",Miscaptioned
127,https://www.reuters.com/article/factcheck-ukraine-ghost/fact-check-comedian-sam-hyde-is-not-the-ghost-of-kyiv-idUSL1N2V50Z3,2022-03-02 11:18:00,Reuters Fact Check,Fact Check-Comedian Sam Hyde is not the 'Ghost of Kyiv',"FACTCHECK,UKRAINE/GHOST,Central / Eastern Europe,Emerging Market Countries,Europe,Ukraine",FALSE
127,https://www.reuters.com/article/factcheck-putin-cnn/fact-check-cnn-report-on-putin-making-military-moves-in-americas-backyard-aired-in-december-2018-idUSL1N2V50YW,2022-03-02 11:15:17,Reuters Fact Check,Fact Check-CNN report on Putin ‘making military moves in America’s backyard’ aired in December 2018,"FACTCHECK,PUTIN/CNN,Asia / Pacific,Asia,Central / Eastern Europe,CIS Countries,Emerging Market Countries,Europe,North Asia,Russia",Miscaptioned
127,https://www.reuters.com/article/factcheck-brazil-paratrooper/fact-check-paratroopers-collision-with-a-building-which-was-caught-on-camera-happened-in-brazil-not-ukraine-idUSL1N2V50YL,2022-03-02 11:12:44,Reuters Fact Check,"Fact Check-Paratrooper’s collision with a building which was caught on camera happened in Brazil, not Ukraine","FACTCHECK,BRAZIL/PARATROOPER,Americas,Brazil,Emerging Market Countries,South America / Central America,South America",Miscaptioned
127,https://www.reuters.com/article/factcheck-oldvideo-notrussianinvasion/fact-check-years-old-footage-miscaptioned-as-if-to-show-a-vacuum-bomb-in-ukraine-idUSL1N2V42M5,2022-03-01 19:48:40,Reuters Fact Check,Fact Check-Years-old footage miscaptioned as if to show a ‘vacuum bomb’ in Ukraine,"FACTCHECK,OLDVIDEO/NOTRUSSIANINVASION",Miscaptioned
127,https://www.reuters.com/article/factcheck-ukraine-wooden-guns/fact-check-image-of-individuals-with-wooden-guns-in-ukraine-was-taken-at-training-exercises-prior-to-russian-invasion-idUSL1N2V42K9,2022-03-01 19:27:28,Reuters Fact Check,Fact Check-Image of individuals with wooden guns in Ukraine was taken at training exercises prior to Russian invasion,"FACTCHECK,UKRAINE/WOODEN GUNS",Misleading
127,https://www.reuters.com/article/factcheck-cdc-milestoneschildren/fact-check-cdc-and-aap-review-of-childhood-development-milestones-predated-the-covid-19-pandemic-idUSL1N2V4216,2022-03-01 16:31:39,Reuters Fact Check,Fact Check-CDC and AAP review of childhood development milestones predated the COVID-19 pandemic,"FACTCHECK,CDC/MILESTONESCHILDREN",Missing context
127,https://www.reuters.com/article/factcheck-photo-ukrainian-soldiers/fact-check-photo-does-not-show-ukrainian-soldiers-being-greeted-with-flowers-idUSL1N2V41YY,2022-03-01 16:06:29,Reuters Fact Check,Fact Check-Photo does not show Ukrainian soldiers being greeted with flowers,"FACTCHECK,PHOTO/UKRAINIAN SOLDIERS",Miscaptioned
127,https://www.reuters.com/article/factcheck-japanese-ambassador-ukraine/fact-check-image-does-not-show-japanese-ambassador-to-ukraine-idUSL1N2V41TC,2022-03-01 15:23:32,Reuters Fact Check,Fact Check-Image does not show Japanese ambassador to Ukraine,"FACTCHECK,JAPANESE AMBASSADOR/UKRAINE",Miscaptioned
128,https://www.reuters.com/article/factcheck-time-magazine-hitler-putin/fact-check-time-magazine-cover-comparing-putin-to-hitler-was-created-by-a-graphic-designer-idUSL1N2V32V3,2022-02-28 20:32:46,Reuters Fact Check,Fact Check-Time magazine cover comparing Putin to Hitler was created by a graphic designer,"FACTCHECK,TIME MAGAZINE/HITLER,PUTIN",Altered
128,https://www.reuters.com/article/factcheck-ukraine-russia/fact-check-image-of-vitali-klitschko-with-machine-gun-is-from-a-2021-training-day-idUSL1N2V32KZ,2022-02-28 18:53:09,Reuters Fact Check,Fact Check-Image of Vitali Klitschko with machine gun is from a 2021 training day,"FACTCHECK,UKRAINE/RUSSIA,Asia / Pacific,Asia,Central / Eastern Europe,CIS Countries,Emerging Market Countries,Europe,North Asia,Russia,Ukraine",Miscaptioned
128,https://www.reuters.com/article/factcheck-ukraine-russia/fact-check-video-of-young-girl-confronting-a-soldier-has-nothing-to-do-with-the-ukraine-conflict-idUSL1N2V31B9,2022-02-28 13:25:18,Reuters Fact Check,Fact Check-Video of young girl confronting a soldier has nothing to do with the Ukraine conflict,"FACTCHECK,UKRAINE/RUSSIA,Asia / Pacific,Asia,Central / Eastern Europe,CIS Countries,Emerging Market Countries,Europe,North Asia,Russia,Ukraine",Miscaptioned
128,https://www.reuters.com/article/factcheck-cnn-india/fact-check-cnn-chyron-quoting-putin-warning-against-indias-interference-in-the-2022-ukraine-crisis-is-a-fake-idUSL1N2V20L6,2022-02-27 17:32:32,Reuters Fact Check,Fact Check-CNN chyron quoting Putin warning against India’s interference in the 2022 Ukraine crisis is a fake,"FACTCHECK,CNN/INDIA",Altered
128,https://www.reuters.com/article/factcheck-cnn-journalist/fact-check-cnn-did-not-tweet-that-a-journalist-was-killed-in-both-ukraine-and-afghanistan-claims-stem-from-imposter-accounts-idUSL1N2V10K6,2022-02-26 17:03:27,Reuters Fact Check,"Fact Check-CNN did not tweet that a journalist was killed in both Ukraine and Afghanistan, claims stem from imposter accounts  ","FACTCHECK,CNN/JOURNALIST",FALSE
128,https://www.reuters.com/article/factcheck-ukraine-syria/fact-check-photo-of-injured-girl-is-from-2018-syrian-war-not-ukraine-idUSL1N2V10J1,2022-02-26 16:52:55,Reuters Fact Check,"Fact Check-Photo of injured girl is from 2018 Syrian war, not Ukraine  ","FACTCHECK,UKRAINE/SYRIA",Miscaptioned
128,https://www.reuters.com/article/factcheck-ukraine-firstlady/fact-check-this-image-does-not-show-olena-zelenska-the-first-lady-of-ukraine-idUSL1N2V10I2,2022-02-26 15:52:39,Reuters Fact Check,"Fact Check-This image does not show Olena Zelenska, the first lady of Ukraine","FACTCHECK,UKRAINE/FIRSTLADY,Central / Eastern Europe,Emerging Market Countries,Europe,Ukraine",Miscaptioned
128,https://www.reuters.com/article/factcheck-ukraine-russia/fact-check-maidan-protest-imagery-from-2014-miscaptioned-on-social-media-idUSL1N2V10GK,2022-02-26 15:04:14,Reuters Fact Check,Fact Check-Maidan protest imagery from 2014 miscaptioned on social media,"FACTCHECK,UKRAINE/RUSSIA,Asia / Pacific,Asia,Central / Eastern Europe,CIS Countries,Emerging Market Countries,Europe,North Asia,Russia,Ukraine",Miscaptioned
128,https://www.reuters.com/article/factcheck-ukraine-russia/fact-check-photo-of-children-saluting-ukrainian-tanks-dates-back-to-2016-idUSL1N2V10DO,2022-02-26 12:49:05,Reuters Fact Check,Fact Check-Photo of children saluting Ukrainian tanks dates back to 2016,"FACTCHECK,UKRAINE/RUSSIA,Asia / Pacific,Asia,Central / Eastern Europe,CIS Countries,Emerging Market Countries,Europe,North Asia,Russia,Ukraine",Miscaptioned
128,https://www.reuters.com/article/factcheck-animation-ukrainianjet/fact-check-animation-miscaptioned-as-if-to-show-video-of-ukrainian-fighter-jet-shooting-down-russian-plane-idUSL1N2V035G,2022-02-25 21:06:08,Reuters Fact Check,Fact Check-Animation miscaptioned as if to show video of Ukrainian fighter jet shooting down Russian plane,"FACTCHECK,ANIMATION/UKRAINIANJET",Miscaptioned
129,https://www.reuters.com/article/factcheck-video-russia-ukraine/fact-check-video-of-artillery-fire-near-a-tent-dates-back-to-at-least-2019-doesnt-show-russian-invasion-of-ukraine-idUSL1N2V02MW,2022-02-25 20:05:27,Reuters Fact Check,"Fact Check-Video of artillery fire near a tent dates back to at least 2019, doesn’t show Russian invasion of Ukraine ","FACTCHECK,VIDEO/RUSSIA,UKRAINE",Miscaptioned
129,https://www.reuters.com/article/factcheck-ukraine-russia/fact-check-video-of-warehouse-explosion-is-from-beirut-in-2020-not-ukraine-idUSL1N2V02EJ,2022-02-25 18:53:34,Reuters Fact Check,"Fact Check-Video of warehouse explosion is from Beirut in 2020, not Ukraine","FACTCHECK,UKRAINE/RUSSIA,Asia / Pacific,Asia,Central / Eastern Europe,CIS Countries,Emerging Market Countries,Europe,North Asia,Russia,Ukraine",Miscaptioned
129,https://www.reuters.com/article/factcheck-ukraine-russia/fact-check-video-of-aircraft-firing-explosives-is-from-arma-3-videogame-not-ukraine-idUSL1N2V02E8,2022-02-25 18:48:43,Reuters Fact Check,"Fact Check-Video of aircraft firing explosives is from Arma 3 videogame, not Ukraine","FACTCHECK,UKRAINE/RUSSIA,Asia / Pacific,Asia,Central / Eastern Europe,CIS Countries,Emerging Market Countries,Europe,North Asia,Russia,Ukraine",Miscaptioned
129,https://www.reuters.com/article/factcheck-ukraine-russia/fact-check-these-images-do-not-show-ukrainian-president-zelenskiy-fighting-after-russia-invaded-his-country-idUSL1N2V02DG,2022-02-25 18:41:43,Reuters Fact Check,Fact Check-These images do not show Ukrainian President Zelenskiy fighting after Russia invaded his country,"FACTCHECK,UKRAINE/RUSSIA,Asia / Pacific,Asia,Central / Eastern Europe,CIS Countries,Emerging Market Countries,Europe,North Asia,Russia,Ukraine",Miscaptioned
129,https://www.reuters.com/article/factcheck-explosion-russia-ukraine/fact-check-video-of-explosion-dates-to-at-least-march-2017-and-is-unrelated-to-russian-invasion-of-ukraine-idUSL1N2V02BH,2022-02-25 18:18:03,Reuters Fact Check,Fact Check-Video of explosion dates to at least March 2017 and is unrelated to Russian invasion of Ukraine,"FACTCHECK,EXPLOSION/RUSSIA,UKRAINE",Miscaptioned
129,https://www.reuters.com/article/factcheck-tesco-imazalil/fact-check-imazalil-a-fungicide-used-on-citrus-fruits-is-not-banned-in-european-union-or-britain-idUSL1N2V02BA,2022-02-25 18:16:08,Reuters Fact Check,"Fact Check-Imazalil, a fungicide used on citrus fruits, is not banned in European Union or Britain","FACTCHECK,TESCO/IMAZALIL",FALSE
129,https://www.reuters.com/article/factcheck-ukraine-russia/fact-check-drone-video-is-from-2020-not-russias-invasion-of-ukraine-idUSL1N2V0288,2022-02-25 18:09:52,Reuters Fact Check,"Fact Check-Drone video is from 2020, not Russia’s invasion of Ukraine","FACTCHECK,UKRAINE/RUSSIA,Asia / Pacific,Asia,Central / Eastern Europe,CIS Countries,Emerging Market Countries,Europe,North Asia,Russia,Ukraine",Misleading
129,https://www.reuters.com/article/factcheck-germany-nordstream/fact-check-misleading-claims-about-germanys-energy-supply-spread-online-after-nord-stream-2-announcement-idUSL1N2V0263,2022-02-25 17:14:49,Reuters Fact Check,Fact Check-Misleading claims about Germany’s energy supply spread online after Nord Stream 2 announcement,"FACTCHECK,GERMANY/NORDSTREAM,Central / Eastern Europe,Germany,Europe,Euro Zone,Western Europe",Missing context
129,https://www.reuters.com/article/factcheck-ukraine-russia/fact-check-photos-of-explosions-show-israeli-palestinian-conflict-not-ukraine-idUSL1N2V012H,2022-02-25 12:43:55,Reuters Fact Check,"Fact Check-Photos of explosions show Israeli-Palestinian conflict, not Ukraine","FACTCHECK,UKRAINE/RUSSIA,Asia / Pacific,Asia,Central / Eastern Europe,CIS Countries,Emerging Market Countries,Europe,North Asia,Russia,Ukraine",Partly false
129,https://www.reuters.com/article/factcheck-ukraine-russia/fact-check-tiktok-clip-of-paratrooper-recording-himself-was-not-filmed-during-russian-invasion-of-ukraine-idUSL1N2V011G,2022-02-25 12:34:56,Reuters Fact Check,Fact Check-TikTok clip of paratrooper recording himself was not filmed during Russian invasion of Ukraine,"FACTCHECK,UKRAINE/RUSSIA,Asia / Pacific,Asia,Central / Eastern Europe,CIS Countries,Emerging Market Countries,Europe,North Asia,Russia,Ukraine",Misleading
130,https://www.reuters.com/article/factcheck-ukraine-arma-3/fact-check-footage-purporting-to-show-russian-attacks-in-ukraine-come-from-videogame-simulation-idUSL1N2UZ4DU,2022-02-24 22:30:13,Reuters Fact Check,Fact Check-Footage purporting to show Russian attacks in Ukraine come from videogame simulation,"FACTCHECK,UKRAINE/ARMA 3",Miscaptioned
130,https://www.reuters.com/article/factcheck-pictures-russia-ukraine/fact-check-photographs-of-injured-people-and-conflict-in-social-media-posts-date-back-to-2014-idUSL1N2UZ3O5,2022-02-24 20:16:15,Reuters Fact Check,Fact Check-Photographs of injured people and conflict in social media posts date back to 2014,"FACTCHECK,PICTURES/RUSSIA,UKRAINE",Miscaptioned
130,https://www.reuters.com/article/factcheck-military-field/fact-check-video-of-military-activity-in-a-field-is-from-years-ago-not-related-to-russias-ukraine-invasion-idUSL1N2UZ3NN,2022-02-24 20:10:25,Reuters Fact Check,"Fact Check-Video of military activity in a field is from years ago, not related to Russia’s Ukraine invasion","FACTCHECK,MILITARY/FIELD",Miscaptioned
130,https://www.reuters.com/article/factcheck-ukraine-compilation/fact-check-compilation-of-footage-purportedly-showing-attacks-in-ukraine-features-miscaptioned-clips-idUSL1N2UZ3LQ,2022-02-24 19:54:32,Reuters Fact Check,Fact Check-Compilation of footage purportedly showing attacks in Ukraine features miscaptioned clips,"FACTCHECK,UKRAINE/COMPILATION",Mostly false
130,https://www.reuters.com/article/factcheck-video-russia-ukraine/fact-check-nighttime-clip-of-aircraft-flying-amid-artillery-fire-is-animation-and-predates-russia-ukraine-conflict-idUSL1N2UZ37U,2022-02-24 18:25:53,Reuters Fact Check,Fact Check-Nighttime clip of aircraft flying amid artillery fire is animation and predates Russia-Ukraine conflict,"FACTCHECK,VIDEO/RUSSIA,UKRAINE,Central / Eastern Europe,Emerging Market Countries,Europe,Ukraine",Miscaptioned
130,https://www.reuters.com/article/factcheck-ukraine-russia/fact-check-photo-of-plane-falling-from-sky-is-from-2015-air-show-idUSL1N2UZ30K,2022-02-24 17:33:26,Reuters Fact Check,Fact Check-Photo of plane falling from sky is from 2015 air show,"FACTCHECK,UKRAINE/RUSSIA,Asia / Pacific,Asia,Central / Eastern Europe,CIS Countries,Emerging Market Countries,Europe,North Asia,Russia,Ukraine",Miscaptioned
130,https://www.reuters.com/article/factcheck-ukraine-russia/fact-check-footage-of-downed-plane-was-filmed-in-libya-idUSL1N2UZ2Z5,2022-02-24 17:21:50,Reuters Fact Check,Fact Check-Footage of downed plane was filmed in Libya,"FACTCHECK,UKRAINE/RUSSIA,Asia / Pacific,Asia,Central / Eastern Europe,CIS Countries,Emerging Market Countries,Europe,North Asia,Russia,Ukraine",Miscaptioned
130,https://www.reuters.com/article/factcheck-queenelizabeth-cnn/fact-check-britains-queen-elizabeth-continues-to-carry-out-official-duties-news-outlets-did-not-report-she-had-died-on-feb-22-idUSL1N2UZ2O5,2022-02-24 16:21:24,Reuters Fact Check,"Fact Check-Britain's Queen Elizabeth continues to carry out official duties, news outlets did not report she had died on Feb 22","FACTCHECK,QUEENELIZABETH/CNN",FALSE
130,https://www.reuters.com/article/factcheck-ukraine-russia/fact-check-nighttime-video-of-an-explosion-dates-to-2015-warehouse-explosion-in-tianjin-china-idUSL1N2UZ28E,2022-02-24 15:08:05,Reuters Fact Check,"Fact Check-Nighttime video of an explosion dates to 2015 warehouse explosion in Tianjin, China","FACTCHECK,UKRAINE/RUSSIA,Asia / Pacific,Asia,Central / Eastern Europe,CIS Countries,Emerging Market Countries,Europe,North Asia,Russia,Ukraine",Miscaptioned
130,https://www.reuters.com/article/factcheck-quote-thomas-jefferson/fact-check-no-record-of-elected-office-quote-being-said-by-thomas-jefferson-idUSL1N2UZ23S,2022-02-24 14:50:16,Reuters Fact Check,Fact Check-No record of ‘elected office’ quote being said by Thomas Jefferson,"FACTCHECK,QUOTE/THOMAS JEFFERSON",No evidence
